year,month,date_of_month,day_of_week,births,weekend
1996,january,5,friday,11631,FALSE
1996,january,6,saturday,8680,TRUE
1996,january,7,sunday,7735,TRUE
1996,january,8,monday,10044,FALSE
1996,january,9,tuesday,11018,FALSE
1996,january,10,wednesday,11144,FALSE
1996,january,11,thursday,11304,FALSE
1996,january,12,friday,11274,FALSE
1996,january,13,saturday,8488,TRUE
1996,january,14,sunday,7685,TRUE
1996,january,15,monday,9912,FALSE
1996,january,16,tuesday,11181,FALSE
1996,january,17,wednesday,11148,FALSE
1996,january,18,thursday,11579,FALSE
1996,january,19,friday,11292,FALSE
1996,january,20,saturday,8492,TRUE
1996,january,21,sunday,7701,TRUE
1996,january,22,monday,10593,FALSE
1996,january,23,tuesday,11451,FALSE
1996,january,24,wednesday,11336,FALSE
1996,january,25,thursday,11405,FALSE
1996,january,26,friday,11195,FALSE
1996,january,27,saturday,8487,TRUE
1996,january,28,sunday,7533,TRUE
1996,january,29,monday,10374,FALSE
1996,january,30,tuesday,11359,FALSE
1996,january,31,wednesday,10889,FALSE
1996,february,1,thursday,11030,FALSE
1996,february,2,friday,11335,FALSE
1996,february,3,saturday,8390,TRUE
1996,february,4,sunday,7531,TRUE
1996,february,5,monday,10364,FALSE
1996,february,6,tuesday,11360,FALSE
1996,february,7,wednesday,11204,FALSE
1996,february,8,thursday,11529,FALSE
1996,february,9,friday,11577,FALSE
1996,february,10,saturday,8578,TRUE
1996,february,11,sunday,7710,TRUE
1996,february,12,monday,10542,FALSE
1996,february,13,tuesday,11322,FALSE
1996,february,14,wednesday,12094,FALSE
1996,february,15,thursday,11820,FALSE
1996,february,16,friday,11666,FALSE
1996,february,17,saturday,8465,TRUE
1996,february,18,sunday,7763,TRUE
1996,february,19,monday,10036,FALSE
1996,february,20,tuesday,11598,FALSE
1996,february,21,wednesday,11554,FALSE
1996,february,22,thursday,11697,FALSE
1996,february,23,friday,11415,FALSE
1996,february,24,saturday,8692,TRUE
1996,february,25,sunday,7917,TRUE
1996,february,26,monday,10693,FALSE
1996,february,27,tuesday,11761,FALSE
1996,february,28,wednesday,11428,FALSE
1996,february,29,thursday,10692,FALSE
1996,march,1,friday,11785,FALSE
1996,march,2,saturday,8719,TRUE
1996,march,3,sunday,7885,TRUE
1996,march,4,monday,10586,FALSE
1996,march,5,tuesday,11475,FALSE
1996,march,6,wednesday,11535,FALSE
1996,march,7,thursday,11446,FALSE
1996,march,8,friday,11272,FALSE
1996,march,9,saturday,8611,TRUE
1996,march,10,sunday,7512,TRUE
1996,march,11,monday,10668,FALSE
1996,march,12,tuesday,11623,FALSE
1996,march,13,wednesday,11338,FALSE
1996,march,14,thursday,11578,FALSE
1996,march,15,friday,11860,FALSE
1996,march,16,saturday,8691,TRUE
1996,march,17,sunday,8010,TRUE
1996,march,18,monday,10812,FALSE
1996,march,19,tuesday,11764,FALSE
1996,march,20,wednesday,11482,FALSE
1996,march,21,thursday,11653,FALSE
1996,march,22,friday,11727,FALSE
1996,march,23,saturday,8534,TRUE
1996,march,24,sunday,8002,TRUE
1996,march,25,monday,10662,FALSE
1996,march,26,tuesday,11764,FALSE
1996,march,27,wednesday,11532,FALSE
1996,march,28,thursday,11728,FALSE
1996,march,29,friday,11659,FALSE
1996,march,30,saturday,8712,TRUE
1996,march,31,sunday,7956,TRUE
1996,april,1,monday,10173,FALSE
1996,april,2,tuesday,12055,FALSE
1996,april,3,wednesday,11622,FALSE
1996,april,4,thursday,11881,FALSE
1996,april,5,friday,10985,FALSE
1996,april,6,saturday,8354,TRUE
1996,april,7,sunday,7372,TRUE
1996,april,8,monday,10659,FALSE
1996,april,9,tuesday,11631,FALSE
1996,april,10,wednesday,11429,FALSE
1996,april,11,thursday,11489,FALSE
1996,april,12,friday,11462,FALSE
1996,april,13,saturday,8565,TRUE
1996,april,14,sunday,7687,TRUE
1996,april,15,monday,10548,FALSE
1996,april,16,tuesday,11754,FALSE
1996,april,17,wednesday,11554,FALSE
1996,april,18,thursday,11282,FALSE
1996,april,19,friday,11438,FALSE
1996,april,20,saturday,8451,TRUE
1996,april,21,sunday,7789,TRUE
1996,april,22,monday,10957,FALSE
1996,april,23,tuesday,11979,FALSE
1996,april,24,wednesday,11342,FALSE
1996,april,25,thursday,11340,FALSE
1996,april,26,friday,11070,FALSE
1996,april,27,saturday,8444,TRUE
1996,april,28,sunday,7567,TRUE
1996,april,29,monday,10325,FALSE
1996,april,30,tuesday,11391,FALSE
1996,may,1,wednesday,11390,FALSE
1996,may,2,thursday,11397,FALSE
1996,may,3,friday,11011,FALSE
1996,may,4,saturday,8483,TRUE
1996,may,5,sunday,7821,TRUE
1996,may,6,monday,10585,FALSE
1996,may,7,tuesday,11567,FALSE
1996,may,8,wednesday,11403,FALSE
1996,may,9,thursday,11404,FALSE
1996,may,10,friday,11471,FALSE
1996,may,11,saturday,8495,TRUE
1996,may,12,sunday,7758,TRUE
1996,may,13,monday,10291,FALSE
1996,may,14,tuesday,11757,FALSE
1996,may,15,wednesday,11619,FALSE
1996,may,16,thursday,11637,FALSE
1996,may,17,friday,11370,FALSE
1996,may,18,saturday,8696,TRUE
1996,may,19,sunday,7906,TRUE
1996,may,20,monday,11073,FALSE
1996,may,21,tuesday,11962,FALSE
1996,may,22,wednesday,11733,FALSE
1996,may,23,thursday,11511,FALSE
1996,may,24,friday,11835,FALSE
1996,may,25,saturday,8666,TRUE
1996,may,26,sunday,7746,TRUE
1996,may,27,monday,8034,FALSE
1996,may,28,tuesday,11151,FALSE
1996,may,29,wednesday,12119,FALSE
1996,may,30,thursday,11964,FALSE
1996,may,31,friday,11853,FALSE
1996,june,1,saturday,8866,TRUE
1996,june,2,sunday,7962,TRUE
1996,june,3,monday,10916,FALSE
1996,june,4,tuesday,11783,FALSE
1996,june,5,wednesday,11695,FALSE
1996,june,6,thursday,11849,FALSE
1996,june,7,friday,11750,FALSE
1996,june,8,saturday,8739,TRUE
1996,june,9,sunday,8013,TRUE
1996,june,10,monday,10927,FALSE
1996,june,11,tuesday,11978,FALSE
1996,june,12,wednesday,11710,FALSE
1996,june,13,thursday,11521,FALSE
1996,june,14,friday,11644,FALSE
1996,june,15,saturday,8783,TRUE
1996,june,16,sunday,8004,TRUE
1996,june,17,monday,10981,FALSE
1996,june,18,tuesday,12105,FALSE
1996,june,19,wednesday,11779,FALSE
1996,june,20,thursday,12052,FALSE
1996,june,21,friday,11759,FALSE
1996,june,22,saturday,8946,TRUE
1996,june,23,sunday,8128,TRUE
1996,june,24,monday,11080,FALSE
1996,june,25,tuesday,12150,FALSE
1996,june,26,wednesday,12154,FALSE
1996,june,27,thursday,11957,FALSE
1996,june,28,friday,12057,FALSE
1996,june,29,saturday,8956,TRUE
1996,june,30,sunday,8281,TRUE
1996,july,1,monday,11779,FALSE
1996,july,2,tuesday,13167,FALSE
1996,july,3,wednesday,12563,FALSE
1996,july,4,thursday,9358,FALSE
1996,july,5,friday,10823,FALSE
1996,july,6,saturday,9044,TRUE
1996,july,7,sunday,8248,TRUE
1996,july,8,monday,11385,FALSE
1996,july,9,tuesday,12623,FALSE
1996,july,10,wednesday,12362,FALSE
1996,july,11,thursday,12256,FALSE
1996,july,12,friday,11976,FALSE
1996,july,13,saturday,9152,TRUE
1996,july,14,sunday,8358,TRUE
1996,july,15,monday,11421,FALSE
1996,july,16,tuesday,12619,FALSE
1996,july,17,wednesday,12660,FALSE
1996,july,18,thursday,12247,FALSE
1996,july,19,friday,12049,FALSE
1996,july,20,saturday,9107,TRUE
1996,july,21,sunday,8349,TRUE
1996,july,22,monday,11164,FALSE
1996,july,23,tuesday,12731,FALSE
1996,july,24,wednesday,12214,FALSE
1996,july,25,thursday,12307,FALSE
1996,july,26,friday,12082,FALSE
1996,july,27,saturday,9012,TRUE
1996,july,28,sunday,8227,TRUE
1996,july,29,monday,11232,FALSE
1996,july,30,tuesday,12519,FALSE
1996,july,31,wednesday,12128,FALSE
1996,august,1,thursday,12153,FALSE
1996,august,2,friday,12088,FALSE
1996,august,3,saturday,9174,TRUE
1996,august,4,sunday,8327,TRUE
1996,august,5,monday,11268,FALSE
1996,august,6,tuesday,12508,FALSE
1996,august,7,wednesday,12277,FALSE
1996,august,8,thursday,12385,FALSE
1996,august,9,friday,12167,FALSE
1996,august,10,saturday,9175,TRUE
1996,august,11,sunday,8310,TRUE
1996,august,12,monday,11499,FALSE
1996,august,13,tuesday,12407,FALSE
1996,august,14,wednesday,12294,FALSE
1996,august,15,thursday,12180,FALSE
1996,august,16,friday,12419,FALSE
1996,august,17,saturday,9290,TRUE
1996,august,18,sunday,8305,TRUE
1996,august,19,monday,11392,FALSE
1996,august,20,tuesday,12270,FALSE
1996,august,21,wednesday,12338,FALSE
1996,august,22,thursday,12291,FALSE
1996,august,23,friday,12213,FALSE
1996,august,24,saturday,9130,TRUE
1996,august,25,sunday,8212,TRUE
1996,august,26,monday,11201,FALSE
1996,august,27,tuesday,12573,FALSE
1996,august,28,wednesday,12339,FALSE
1996,august,29,thursday,12509,FALSE
1996,august,30,friday,12479,FALSE
1996,august,31,saturday,9144,TRUE
1996,september,1,sunday,8250,TRUE
1996,september,2,monday,8331,FALSE
1996,september,3,tuesday,11506,FALSE
1996,september,4,wednesday,12970,FALSE
1996,september,5,thursday,12657,FALSE
1996,september,6,friday,12629,FALSE
1996,september,7,saturday,9396,TRUE
1996,september,8,sunday,8354,TRUE
1996,september,9,monday,11543,FALSE
1996,september,10,tuesday,12662,FALSE
1996,september,11,wednesday,12420,FALSE
1996,september,12,thursday,12486,FALSE
1996,september,13,friday,12019,FALSE
1996,september,14,saturday,9323,TRUE
1996,september,15,sunday,8561,TRUE
1996,september,16,monday,12107,FALSE
1996,september,17,tuesday,13063,FALSE
1996,september,18,wednesday,12630,FALSE
1996,september,19,thursday,12535,FALSE
1996,september,20,friday,12754,FALSE
1996,september,21,saturday,9492,TRUE
1996,september,22,sunday,8694,TRUE
1996,september,23,monday,11605,FALSE
1996,september,24,tuesday,12910,FALSE
1996,september,25,wednesday,12768,FALSE
1996,september,26,thursday,12684,FALSE
1996,september,27,friday,12756,FALSE
1996,september,28,saturday,9359,TRUE
1996,september,29,sunday,8393,TRUE
1996,september,30,monday,11491,FALSE
1996,october,1,tuesday,12851,FALSE
1996,october,2,wednesday,12347,FALSE
1996,october,3,thursday,12248,FALSE
1996,october,4,friday,12224,FALSE
1996,october,5,saturday,8900,TRUE
1996,october,6,sunday,7960,TRUE
1996,october,7,monday,11186,FALSE
1996,october,8,tuesday,12311,FALSE
1996,october,9,wednesday,12069,FALSE
1996,october,10,thursday,12157,FALSE
1996,october,11,friday,11582,FALSE
1996,october,12,saturday,8710,TRUE
1996,october,13,sunday,7970,TRUE
1996,october,14,monday,10770,FALSE
1996,october,15,tuesday,12272,FALSE
1996,october,16,wednesday,11894,FALSE
1996,october,17,thursday,11764,FALSE
1996,october,18,friday,11495,FALSE
1996,october,19,saturday,8459,TRUE
1996,october,20,sunday,7786,TRUE
1996,october,21,monday,10790,FALSE
1996,october,22,tuesday,11857,FALSE
1996,october,23,wednesday,11807,FALSE
1996,october,24,thursday,11538,FALSE
1996,october,25,friday,11618,FALSE
1996,october,26,saturday,8695,TRUE
1996,october,27,sunday,8061,TRUE
1996,october,28,monday,10846,FALSE
1996,october,29,tuesday,12054,FALSE
1996,october,30,wednesday,11812,FALSE
1996,october,31,thursday,10313,FALSE
1996,november,1,friday,11717,FALSE
1996,november,2,saturday,8614,TRUE
1996,november,3,sunday,7753,TRUE
1996,november,4,monday,10846,FALSE
1996,november,5,tuesday,12019,FALSE
1996,november,6,wednesday,11575,FALSE
1996,november,7,thursday,11854,FALSE
1996,november,8,friday,11880,FALSE
1996,november,9,saturday,8780,TRUE
1996,november,10,sunday,7666,TRUE
1996,november,11,monday,10586,FALSE
1996,november,12,tuesday,11687,FALSE
1996,november,13,wednesday,11065,FALSE
1996,november,14,thursday,11516,FALSE
1996,november,15,friday,11523,FALSE
1996,november,16,saturday,8562,TRUE
1996,november,17,sunday,7808,TRUE
1996,november,18,monday,10712,FALSE
1996,november,19,tuesday,12001,FALSE
1996,november,20,wednesday,11557,FALSE
1996,november,21,thursday,11617,FALSE
1996,november,22,friday,11713,FALSE
1996,november,23,saturday,8535,TRUE
1996,november,24,sunday,7452,TRUE
1996,november,25,monday,11352,FALSE
1996,november,26,tuesday,12451,FALSE
1996,november,27,wednesday,11169,FALSE
1996,november,28,thursday,7770,FALSE
1996,november,29,friday,9302,FALSE
1996,november,30,saturday,8315,TRUE
1996,december,1,sunday,7929,TRUE
1996,december,2,monday,10969,FALSE
1996,december,3,tuesday,12123,FALSE
1996,december,4,wednesday,11837,FALSE
1996,december,5,thursday,11587,FALSE
1996,december,6,friday,11547,FALSE
1996,december,7,saturday,8505,TRUE
1996,december,8,sunday,7730,TRUE
1996,december,9,monday,10642,FALSE
1996,december,10,tuesday,11900,FALSE
1996,december,11,wednesday,11521,FALSE
1996,december,12,thursday,11845,FALSE
1996,december,13,friday,10623,FALSE
1996,december,14,saturday,8618,TRUE
1996,december,15,sunday,7717,TRUE
1996,december,16,monday,11193,FALSE
1996,december,17,tuesday,12379,FALSE
1996,december,18,wednesday,12116,FALSE
1996,december,19,thursday,12181,FALSE
1996,december,20,friday,12552,FALSE
1996,december,21,saturday,8684,TRUE
1996,december,22,sunday,7749,TRUE
1996,december,23,monday,10604,FALSE
1996,december,24,tuesday,9114,FALSE
1996,december,25,wednesday,7092,FALSE
1996,december,26,thursday,10321,FALSE
1996,december,27,friday,12260,FALSE
1996,december,28,saturday,9103,TRUE
1996,december,29,sunday,8193,TRUE
1996,december,30,monday,11911,FALSE
1996,december,31,tuesday,11924,FALSE
1997,january,1,wednesday,8349,FALSE
1997,january,2,thursday,9914,FALSE
1997,january,3,friday,11196,FALSE
1997,january,4,saturday,8617,TRUE
1997,january,5,sunday,7657,TRUE
1997,january,6,monday,10456,FALSE
1997,january,7,tuesday,11615,FALSE
1997,january,8,wednesday,10872,FALSE
1997,january,9,thursday,10981,FALSE
1997,january,10,friday,11545,FALSE
1997,january,11,saturday,8368,TRUE
1997,january,12,sunday,7524,TRUE
1997,january,13,monday,10267,FALSE
1997,january,14,tuesday,11502,FALSE
1997,january,15,wednesday,11319,FALSE
1997,january,16,thursday,11311,FALSE
1997,january,17,friday,11321,FALSE
1997,january,18,saturday,8340,TRUE
1997,january,19,sunday,7527,TRUE
1997,january,20,monday,10444,FALSE
1997,january,21,tuesday,11536,FALSE
1997,january,22,wednesday,11508,FALSE
1997,january,23,thursday,11511,FALSE
1997,january,24,friday,11410,FALSE
1997,january,25,saturday,8634,TRUE
1997,january,26,sunday,7526,TRUE
1997,january,27,monday,10527,FALSE
1997,january,28,tuesday,11661,FALSE
1997,january,29,wednesday,11084,FALSE
1997,january,30,thursday,11171,FALSE
1997,january,31,friday,11518,FALSE
1997,february,1,saturday,8488,TRUE
1997,february,2,sunday,7706,TRUE
1997,february,3,monday,10596,FALSE
1997,february,4,tuesday,11621,FALSE
1997,february,5,wednesday,11291,FALSE
1997,february,6,thursday,11228,FALSE
1997,february,7,friday,11538,FALSE
1997,february,8,saturday,8411,TRUE
1997,february,9,sunday,7566,TRUE
1997,february,10,monday,10778,FALSE
1997,february,11,tuesday,11734,FALSE
1997,february,12,wednesday,11548,FALSE
1997,february,13,thursday,11288,FALSE
1997,february,14,friday,12321,FALSE
1997,february,15,saturday,8805,TRUE
1997,february,16,sunday,7670,TRUE
1997,february,17,monday,10023,FALSE
1997,february,18,tuesday,11126,FALSE
1997,february,19,wednesday,11574,FALSE
1997,february,20,thursday,11571,FALSE
1997,february,21,friday,11458,FALSE
1997,february,22,saturday,8845,TRUE
1997,february,23,sunday,7553,TRUE
1997,february,24,monday,10481,FALSE
1997,february,25,tuesday,11566,FALSE
1997,february,26,wednesday,11573,FALSE
1997,february,27,thursday,11666,FALSE
1997,february,28,friday,11516,FALSE
1997,march,1,saturday,8589,TRUE
1997,march,2,sunday,7681,TRUE
1997,march,3,monday,10837,FALSE
1997,march,4,tuesday,11909,FALSE
1997,march,5,wednesday,11570,FALSE
1997,march,6,thursday,11523,FALSE
1997,march,7,friday,11571,FALSE
1997,march,8,saturday,8700,TRUE
1997,march,9,sunday,7649,TRUE
1997,march,10,monday,10691,FALSE
1997,march,11,tuesday,11944,FALSE
1997,march,12,wednesday,11661,FALSE
1997,march,13,thursday,11397,FALSE
1997,march,14,friday,11573,FALSE
1997,march,15,saturday,8521,TRUE
1997,march,16,sunday,7617,TRUE
1997,march,17,monday,10881,FALSE
1997,march,18,tuesday,11726,FALSE
1997,march,19,wednesday,11550,FALSE
1997,march,20,thursday,11634,FALSE
1997,march,21,friday,11846,FALSE
1997,march,22,saturday,8641,TRUE
1997,march,23,sunday,7594,TRUE
1997,march,24,monday,10903,FALSE
1997,march,25,tuesday,12160,FALSE
1997,march,26,wednesday,11845,FALSE
1997,march,27,thursday,11745,FALSE
1997,march,28,friday,11184,FALSE
1997,march,29,saturday,8329,TRUE
1997,march,30,sunday,7458,TRUE
1997,march,31,monday,10283,FALSE
1997,april,1,tuesday,10799,FALSE
1997,april,2,wednesday,11662,FALSE
1997,april,3,thursday,11669,FALSE
1997,april,4,friday,11657,FALSE
1997,april,5,saturday,8576,TRUE
1997,april,6,sunday,7207,TRUE
1997,april,7,monday,10726,FALSE
1997,april,8,tuesday,11840,FALSE
1997,april,9,wednesday,11356,FALSE
1997,april,10,thursday,11499,FALSE
1997,april,11,friday,11348,FALSE
1997,april,12,saturday,8444,TRUE
1997,april,13,sunday,7559,TRUE
1997,april,14,monday,10620,FALSE
1997,april,15,tuesday,11714,FALSE
1997,april,16,wednesday,11652,FALSE
1997,april,17,thursday,11743,FALSE
1997,april,18,friday,11560,FALSE
1997,april,19,saturday,8497,TRUE
1997,april,20,sunday,7673,TRUE
1997,april,21,monday,10793,FALSE
1997,april,22,tuesday,11979,FALSE
1997,april,23,wednesday,11783,FALSE
1997,april,24,thursday,11755,FALSE
1997,april,25,friday,11295,FALSE
1997,april,26,saturday,8285,TRUE
1997,april,27,sunday,7410,TRUE
1997,april,28,monday,10265,FALSE
1997,april,29,tuesday,11518,FALSE
1997,april,30,wednesday,11346,FALSE
1997,may,1,thursday,11608,FALSE
1997,may,2,friday,11686,FALSE
1997,may,3,saturday,8502,TRUE
1997,may,4,sunday,7868,TRUE
1997,may,5,monday,10982,FALSE
1997,may,6,tuesday,11855,FALSE
1997,may,7,wednesday,11781,FALSE
1997,may,8,thursday,11861,FALSE
1997,may,9,friday,11701,FALSE
1997,may,10,saturday,8568,TRUE
1997,may,11,sunday,7493,TRUE
1997,may,12,monday,11247,FALSE
1997,may,13,tuesday,12031,FALSE
1997,may,14,wednesday,11703,FALSE
1997,may,15,thursday,12109,FALSE
1997,may,16,friday,11749,FALSE
1997,may,17,saturday,8493,TRUE
1997,may,18,sunday,7845,TRUE
1997,may,19,monday,11189,FALSE
1997,may,20,tuesday,12346,FALSE
1997,may,21,wednesday,11910,FALSE
1997,may,22,thursday,12023,FALSE
1997,may,23,friday,12212,FALSE
1997,may,24,saturday,8756,TRUE
1997,may,25,sunday,7873,TRUE
1997,may,26,monday,8079,FALSE
1997,may,27,tuesday,11045,FALSE
1997,may,28,wednesday,12545,FALSE
1997,may,29,thursday,12357,FALSE
1997,may,30,friday,12061,FALSE
1997,may,31,saturday,8853,TRUE
1997,june,1,sunday,7763,TRUE
1997,june,2,monday,10716,FALSE
1997,june,3,tuesday,12037,FALSE
1997,june,4,wednesday,11794,FALSE
1997,june,5,thursday,11826,FALSE
1997,june,6,friday,11938,FALSE
1997,june,7,saturday,8678,TRUE
1997,june,8,sunday,7578,TRUE
1997,june,9,monday,10854,FALSE
1997,june,10,tuesday,12251,FALSE
1997,june,11,wednesday,12075,FALSE
1997,june,12,thursday,11882,FALSE
1997,june,13,friday,11214,FALSE
1997,june,14,saturday,8835,TRUE
1997,june,15,sunday,7777,TRUE
1997,june,16,monday,11212,FALSE
1997,june,17,tuesday,12190,FALSE
1997,june,18,wednesday,11875,FALSE
1997,june,19,thursday,12012,FALSE
1997,june,20,friday,12192,FALSE
1997,june,21,saturday,8751,TRUE
1997,june,22,sunday,8199,TRUE
1997,june,23,monday,11031,FALSE
1997,june,24,tuesday,12511,FALSE
1997,june,25,wednesday,12264,FALSE
1997,june,26,thursday,12291,FALSE
1997,june,27,friday,11916,FALSE
1997,june,28,saturday,9184,TRUE
1997,june,29,sunday,7823,TRUE
1997,june,30,monday,11198,FALSE
1997,july,1,tuesday,13003,FALSE
1997,july,2,wednesday,12820,FALSE
1997,july,3,thursday,12433,FALSE
1997,july,4,friday,9445,FALSE
1997,july,5,saturday,8255,TRUE
1997,july,6,sunday,7860,TRUE
1997,july,7,monday,11501,FALSE
1997,july,8,tuesday,12927,FALSE
1997,july,9,wednesday,12292,FALSE
1997,july,10,thursday,12451,FALSE
1997,july,11,friday,12132,FALSE
1997,july,12,saturday,8841,TRUE
1997,july,13,sunday,8092,TRUE
1997,july,14,monday,11198,FALSE
1997,july,15,tuesday,12625,FALSE
1997,july,16,wednesday,12474,FALSE
1997,july,17,thursday,12552,FALSE
1997,july,18,friday,12101,FALSE
1997,july,19,saturday,9055,TRUE
1997,july,20,sunday,7973,TRUE
1997,july,21,monday,11410,FALSE
1997,july,22,tuesday,12928,FALSE
1997,july,23,wednesday,12319,FALSE
1997,july,24,thursday,11988,FALSE
1997,july,25,friday,12178,FALSE
1997,july,26,saturday,8939,TRUE
1997,july,27,sunday,8213,TRUE
1997,july,28,monday,11465,FALSE
1997,july,29,tuesday,12482,FALSE
1997,july,30,wednesday,12356,FALSE
1997,july,31,thursday,12198,FALSE
1997,august,1,friday,12084,FALSE
1997,august,2,saturday,8775,TRUE
1997,august,3,sunday,8044,TRUE
1997,august,4,monday,11189,FALSE
1997,august,5,tuesday,12585,FALSE
1997,august,6,wednesday,12046,FALSE
